Student_ID,Major_Category,Pre_GPA,GenAI_Hours,Study_Hours,Post_GPA,Skill_Retention_Score,Anxiety_Level_During_Exams,Burnout_Risk_Level,GPA_Improvement,AI_Usage,Study_AI_Ratio
120975,STEM,3.23,8,13.69,3.46,64.11,5.0,Medium,0.23,Moderate,1.71
121033,STEM,2.82,25,4.66,3.05,59.63,8.0,High,0.23,Heavy,0.19
121066,Business,2.65,1,6.2,2.88,55.5,7.0,High,0.23,Light,6.2
121134,Business,3.63,8,5.72,3.86,73.63,5.0,Medium,0.23,Moderate,0.72
121158,Business,2.30,0,8.63,2.53,78.14,4.0,Low,0.23,Light,
121173,STEM,3.77,13,15.71,4.00,100.0,2.0,Low,0.23,Heavy,1.21
121196,STEM,3.77,14,12.94,4.00,100.0,3.0,High,0.23,Heavy,0.92
121213,Business,2.61,4,19.61,2.84,81.69,1.0,Medium,0.23,Light,4.9
121232,STEM,3.27,5,10.78,3.50,75.1,5.0,High,0.23,Light,2.16
121262,Humanities,3.77,2,22.02,4.00,99.25,3.0,Low,0.23,Light,11.01
121303,Arts,3.00,2,5.56,3.23,69.87,4.0,Low,0.23,Light,2.78
121309,Medical,3.57,8,7.39,3.80,92.36,9.0,Medium,0.23,Moderate,0.92
121337,Business,3.10,0,14.58,3.33,66.4,6.0,Low,0.23,Light,
121447,Medical,3.77,0,10.58,4.00,46.64,7.0,High,0.23,Light,
121565,STEM,3.74,24,6.41,3.97,99.39,3.0,Medium,0.23,Heavy,0.27
121594,Business,3.18,13,4.92,3.41,77.85,1.0,High,0.23,Heavy,0.38
121709,Humanities,2.72,1,6.16,2.95,54.45,3.0,High,0.23,Light,6.16
121714,STEM,2.41,23,9.67,2.64,68.24,6.0,High,0.23,Heavy,0.42
121722,Humanities,3.77,3,15.75,4.00,57.27,2.0,Low,0.23,Light,5.25
121775,STEM,3.13,20,11.3,3.36,92.28,3.0,High,0.23,Heavy,0.57
121858,Business,3.58,10,8.42,3.81,70.25,2.0,Medium,0.23,Moderate,0.84
121876,STEM,2.60,9,17.67,2.83,78.3,4.0,Medium,0.23,Moderate,1.96
121914,STEM,3.15,7,13.67,3.38,70.12,4.0,Low,0.23,Moderate,1.95
121925,Business,2.58,24,11.83,2.81,60.23,1.0,High,0.23,Heavy,0.49
122003,Humanities,3.54,6,17.69,3.77,89.94,4.0,Low,0.23,Light,2.95
122072,Arts,3.30,5,8.8,3.53,68.57,1.0,Medium,0.23,Light,1.76
122124,Arts,3.15,3,12.5,3.38,82.28,8.0,Low,0.23,Light,4.17
122129,Business,2.35,7,5.71,2.58,86.18,3.0,Low,0.23,Moderate,0.82
122227,Arts,3.28,8,9.72,3.51,47.24,2.0,Medium,0.23,Moderate,1.22
122240,STEM,2.76,12,15.9,2.99,65.1,2.0,Medium,0.23,Moderate,1.33
122263,STEM,3.77,6,10.62,4.00,91.1,3.0,Low,0.23,Light,1.77
122278,Medical,3.77,11,15.63,4.00,89.49,5.0,Medium,0.23,Moderate,1.42
122282,Humanities,3.77,3,22.25,4.00,72.32,9.0,Medium,0.23,Light,7.42
122349,STEM,3.23,5,20.54,3.46,73.14,7.0,Medium,0.23,Light,4.11
122351,STEM,3.40,2,14.84,3.63,63.48,3.0,Low,0.23,Light,7.42
122399,Medical,2.95,8,14.37,3.18,75.79,6.0,Medium,0.23,Moderate,1.8
122407,Business,3.71,0,17.93,3.94,81.21,3.0,Medium,0.23,Light,
122409,STEM,3.14,9,5.0,3.37,61.72,5.0,Low,0.23,Moderate,0.56
122460,Medical,2.51,3,18.24,2.74,79.51,5.0,Medium,0.23,Light,6.08
122462,Arts,2.83,7,14.75,3.06,80.3,2.0,Medium,0.23,Moderate,2.11
122472,Arts,3.77,6,8.29,4.00,74.03,3.0,Medium,0.23,Light,1.38
122504,Medical,3.05,6,9.37,3.28,76.96,1.0,Low,0.23,Light,1.56
122510,Humanities,3.58,6,15.51,3.81,84.04,4.0,Medium,0.23,Light,2.59
122534,Business,2.87,6,13.94,3.10,64.01,5.0,Medium,0.23,Light,2.32
122629,Business,3.11,3,7.71,3.34,80.93,5.0,Medium,0.23,Light,2.57
122636,Humanities,3.24,4,12.28,3.47,84.1,5.0,Low,0.23,Light,3.07
122666,STEM,3.33,8,12.71,3.56,84.3,5.0,Medium,0.23,Moderate,1.59
122803,Business,3.05,2,16.53,3.28,100.0,4.0,Medium,0.23,Light,8.27
122811,Humanities,3.77,14,4.16,4.00,71.94,7.0,Medium,0.23,Heavy,0.3
122927,STEM,3.35,3,9.84,3.58,81.85,5.0,Low,0.23,Light,3.28
122934,Medical,2.14,16,17.35,2.37,58.82,6.0,Medium,0.23,Heavy,1.08
122951,Humanities,2.55,6,10.56,2.78,68.05,5.0,Low,0.23,Light,1.76
122978,STEM,3.13,9,16.37,3.36,81.81,4.0,High,0.23,Moderate,1.82
123004,Business,3.65,2,22.46,3.88,85.57,4.0,Low,0.23,Light,11.23
123010,Medical,3.74,0,16.39,3.97,77.4,4.0,Medium,0.23,Light,
123028,Business,2.24,5,10.58,2.47,55.71,4.0,High,0.23,Light,2.12
123029,STEM,3.77,0,5.61,4.00,97.04,4.0,Medium,0.23,Light,
123033,STEM,3.77,17,8.68,4.00,76.89,2.0,Medium,0.23,Heavy,0.51
123129,Business,3.55,2,7.72,3.78,71.18,6.0,Medium,0.23,Light,3.86
123149,Medical,2.96,10,17.96,3.19,68.36,2.0,High,0.23,Moderate,1.8
123169,STEM,3.32,33,3.38,3.55,61.9,7.0,High,0.23,Heavy,0.1
123285,Medical,2.65,5,3.78,2.88,87.7,2.0,High,0.23,Light,0.76
123300,STEM,2.96,4,10.28,3.19,81.39,10.0,Medium,0.23,Light,2.57
123326,STEM,2.80,0,21.21,3.03,52.1,5.0,Medium,0.23,Light,
123361,Business,3.38,1,14.78,3.61,64.92,2.0,Medium,0.23,Light,14.78
123425,Arts,3.33,0,18.86,3.56,67.79,1.0,Medium,0.23,Light,
123427,STEM,2.87,1,10.54,3.10,67.42,1.0,Low,0.23,Light,10.54
123464,STEM,3.60,10,1.0,3.83,76.33,9.0,Low,0.23,Moderate,0.1
123465,STEM,3.32,22,18.97,3.55,73.81,8.0,Medium,0.23,Heavy,0.86
123466,STEM,3.01,5,12.84,3.24,70.98,2.0,Low,0.23,Light,2.57
123514,STEM,2.75,1,7.85,2.98,82.95,3.0,Low,0.23,Light,7.85
123640,STEM,3.13,4,15.92,3.36,71.14,4.0,Medium,0.23,Light,3.98
123681,Medical,2.81,2,19.32,3.04,57.22,4.0,Medium,0.23,Light,9.66
123704,STEM,3.27,0,13.43,3.50,61.53,5.0,Low,0.23,Light,
123705,Medical,2.81,5,11.47,3.04,90.66,1.0,High,0.23,Light,2.29
123746,STEM,2.74,4,6.08,2.97,80.88,4.0,Medium,0.23,Light,1.52
123773,Business,3.31,21,11.7,3.54,89.72,4.0,Medium,0.23,Heavy,0.56
123836,Business,3.26,3,11.31,3.49,73.81,3.0,Medium,0.23,Light,3.77
123852,STEM,2.83,6,7.43,3.06,70.22,1.0,Medium,0.23,Light,1.24
123877,Humanities,3.77,8,6.33,4.00,66.47,2.0,Medium,0.23,Moderate,0.79
123945,STEM,3.64,12,8.29,3.87,94.78,2.0,Low,0.23,Moderate,0.69
123989,Humanities,3.32,1,11.72,3.55,58.52,5.0,Medium,0.23,Light,11.72
124072,STEM,3.44,5,10.87,3.67,83.79,2.0,Low,0.23,Light,2.17
124196,Humanities,3.28,2,13.82,3.51,78.58,4.0,Low,0.23,Light,6.91
124323,STEM,2.99,10,17.69,3.22,79.76,7.0,Medium,0.23,Moderate,1.77
124538,Business,2.61,6,11.64,2.84,74.42,3.0,Medium,0.23,Light,1.94
124635,Humanities,3.10,3,16.87,3.33,78.38,6.0,Low,0.23,Light,5.62
124693,STEM,3.45,12,10.9,3.68,69.79,5.0,Low,0.23,Moderate,0.91
124701,Arts,3.46,1,3.35,3.69,78.09,4.0,High,0.23,Light,3.35
124733,Humanities,3.07,12,9.1,3.30,70.24,2.0,Medium,0.23,Moderate,0.76
124738,Business,2.57,6,6.14,2.80,78.13,1.0,High,0.23,Light,1.02
124757,STEM,3.17,25,2.14,3.40,59.99,8.0,High,0.23,Heavy,0.09
124765,Business,3.07,1,12.82,3.30,84.63,2.0,High,0.23,Light,12.82
124813,Humanities,2.88,6,21.53,3.11,92.03,6.0,Low,0.23,Light,3.59
124830,Business,2.10,10,13.04,2.33,70.96,8.0,High,0.23,Moderate,1.3
124858,STEM,2.45,2,9.31,2.68,62.9,7.0,Medium,0.23,Light,4.66
124977,STEM,3.31,12,3.92,3.54,75.29,5.0,High,0.23,Moderate,0.33
124994,STEM,2.51,0,6.98,2.74,88.56,7.0,High,0.23,Light,
125028,Medical,3.08,16,5.03,3.31,64.43,6.0,High,0.23,Heavy,0.31
125048,Humanities,2.23,4,17.65,2.46,77.66,5.0,Medium,0.23,Light,4.41
125081,Medical,3.40,0,13.92,3.63,56.38,1.0,Low,0.23,Light,
125118,Humanities,3.72,13,18.18,3.95,98.17,7.0,High,0.23,Heavy,1.4
125120,Humanities,3.54,3,1.0,3.77,49.02,2.0,Low,0.23,Light,0.33
125206,STEM,3.77,0,9.02,4.00,81.48,3.0,Low,0.23,Light,
125240,Humanities,3.77,2,17.32,4.00,78.14,2.0,Low,0.23,Light,8.66
125244,Humanities,3.62,4,13.74,3.85,86.25,6.0,Medium,0.23,Light,3.44
125445,Medical,3.47,5,14.02,3.70,91.63,1.0,High,0.23,Light,2.8
125446,STEM,2.26,25,12.56,2.49,77.9,3.0,High,0.23,Heavy,0.5
125486,Medical,3.15,5,12.61,3.38,75.8,7.0,High,0.23,Light,2.52
125500,Business,3.06,1,5.34,3.29,71.04,3.0,High,0.23,Light,5.34
125528,Medical,2.67,22,14.78,2.90,76.47,6.0,High,0.23,Heavy,0.67
125706,Business,3.47,3,8.18,3.70,74.02,3.0,Low,0.23,Light,2.73
125795,Humanities,3.40,14,11.88,3.63,82.01,7.0,Medium,0.23,Heavy,0.85
125816,Humanities,2.52,5,11.15,2.75,58.1,1.0,Low,0.23,Light,2.23
125837,Arts,3.61,1,10.16,3.84,55.56,3.0,Medium,0.23,Light,10.16
125853,Business,3.38,5,11.15,3.61,66.25,5.0,Medium,0.23,Light,2.23
126055,STEM,2.39,13,16.0,2.62,86.55,6.0,Medium,0.23,Heavy,1.23
126077,Business,3.23,3,10.48,3.46,68.16,2.0,Medium,0.23,Light,3.49
126096,Business,3.41,2,11.67,3.64,86.33,2.0,Medium,0.23,Light,5.84
126194,Business,3.03,36,5.87,3.26,66.71,6.0,High,0.23,Heavy,0.16
126219,Humanities,3.77,0,7.06,4.00,97.37,5.0,High,0.23,Light,
126427,Humanities,3.33,0,12.82,3.56,65.99,2.0,Low,0.23,Light,
126475,Business,3.34,0,16.66,3.57,100.0,2.0,Medium,0.23,Light,
126514,Business,3.33,1,9.36,3.56,59.81,4.0,Medium,0.23,Light,9.36
126543,Medical,3.20,2,16.39,3.43,54.6,4.0,Medium,0.23,Light,8.2
126548,Arts,3.00,18,13.16,3.23,64.01,7.0,Medium,0.23,Heavy,0.73
126568,Humanities,3.77,17,8.74,4.00,81.23,8.0,Low,0.23,Heavy,0.51
126634,Business,3.77,5,11.31,4.00,82.08,1.0,Low,0.23,Light,2.26
126675,Medical,3.71,0,6.11,3.94,85.49,4.0,Medium,0.23,Light,
126678,STEM,3.77,6,13.64,4.00,72.74,4.0,Medium,0.23,Light,2.27
126754,STEM,2.53,2,10.0,2.76,64.0,2.0,Low,0.23,Light,5.0
126813,Arts,2.37,10,8.94,2.60,67.31,5.0,Medium,0.23,Moderate,0.89
126870,Arts,3.39,14,5.0,3.62,86.72,4.0,High,0.23,Heavy,0.36
126915,Business,3.30,22,15.29,3.53,80.01,9.0,High,0.23,Heavy,0.7
126959,Humanities,3.14,0,22.72,3.37,56.76,5.0,Medium,0.23,Light,
127002,STEM,3.59,27,7.1,3.82,81.23,5.0,Medium,0.23,Heavy,0.26
127015,Medical,3.69,2,13.66,3.92,82.25,6.0,Low,0.23,Light,6.83
127073,Humanities,3.77,0,16.64,4.00,97.41,5.0,Low,0.23,Light,
127079,Humanities,3.71,4,5.46,3.94,55.31,6.0,High,0.23,Light,1.37
127092,Arts,3.19,5,12.07,3.42,75.82,3.0,Low,0.23,Light,2.41
127192,Humanities,2.63,6,14.83,2.86,92.68,3.0,Low,0.23,Light,2.47
127208,STEM,3.71,40,14.47,3.94,79.7,3.0,High,0.23,Heavy,0.36
127243,STEM,3.25,10,10.61,3.48,84.87,7.0,Low,0.23,Moderate,1.06
127295,STEM,3.20,16,3.3,3.43,71.29,8.0,High,0.23,Heavy,0.21
127367,Business,3.77,3,12.93,4.00,75.91,6.0,Low,0.23,Light,4.31
127373,STEM,3.36,1,13.69,3.59,69.1,7.0,Medium,0.23,Light,13.69
127507,Business,3.21,5,13.43,3.44,85.03,2.0,Medium,0.23,Light,2.69
127530,Humanities,2.30,4,8.44,2.53,84.66,8.0,Medium,0.23,Light,2.11
127555,Business,3.14,4,11.79,3.37,73.86,8.0,Low,0.23,Light,2.95
127563,Business,2.73,1,7.23,2.96,60.84,5.0,High,0.23,Light,7.23
127595,Business,2.65,9,5.25,2.88,72.2,1.0,High,0.23,Moderate,0.58
127710,STEM,3.65,5,13.77,3.88,91.03,2.0,Medium,0.23,Light,2.75
127712,Business,2.26,1,14.92,2.49,63.95,9.0,Low,0.23,Light,14.92
127862,Arts,2.56,5,10.93,2.79,77.06,1.0,Medium,0.23,Light,2.19
127967,Business,2.94,11,1.0,3.17,78.25,4.0,High,0.23,Moderate,0.09
128007,Humanities,2.74,10,5.47,2.97,78.79,5.0,Medium,0.23,Moderate,0.55
128105,STEM,3.05,1,11.77,3.28,86.72,6.0,Medium,0.23,Light,11.77
128306,Medical,2.79,0,15.19,3.02,87.82,7.0,Medium,0.23,Light,
128345,Business,3.22,2,6.62,3.45,78.91,7.0,Medium,0.23,Light,3.31
128359,STEM,2.98,8,14.25,3.21,62.62,8.0,Medium,0.23,Moderate,1.78
128374,Humanities,2.46,3,10.4,2.69,70.65,1.0,Low,0.23,Light,3.47
128388,STEM,3.26,12,18.62,3.49,92.05,1.0,Low,0.23,Moderate,1.55
128389,Humanities,2.52,3,14.88,2.75,62.2,7.0,Medium,0.23,Light,4.96
128407,Medical,2.67,8,16.76,2.90,72.2,5.0,Low,0.23,Moderate,2.1
128537,Business,2.75,6,11.3,2.98,68.5,2.0,Medium,0.23,Light,1.88
128666,Humanities,3.56,10,17.24,3.79,76.48,8.0,High,0.23,Moderate,1.72
128677,Business,2.79,11,7.46,3.02,78.74,4.0,High,0.23,Moderate,0.68
128746,STEM,3.62,19,11.95,3.85,79.76,3.0,High,0.23,Heavy,0.63
128847,Medical,3.75,10,12.72,3.98,94.18,5.0,Medium,0.23,Moderate,1.27
128874,STEM,3.77,5,14.05,4.00,74.92,4.0,Low,0.23,Light,2.81
128934,STEM,3.26,2,12.72,3.49,63.63,2.0,Medium,0.23,Light,6.36
128968,Medical,2.68,10,11.95,2.91,73.33,2.0,Medium,0.23,Moderate,1.19
129039,Humanities,3.62,9,13.56,3.85,73.31,7.0,Medium,0.23,Moderate,1.51
129133,Medical,2.89,15,19.51,3.12,71.22,8.0,High,0.23,Heavy,1.3
129141,Medical,3.24,1,9.95,3.47,62.21,5.0,Low,0.23,Light,9.95
129145,Business,3.37,11,7.36,3.60,75.73,4.0,Medium,0.23,Moderate,0.67
129160,Humanities,3.62,7,18.55,3.85,63.91,1.0,High,0.23,Moderate,2.65
129163,Business,3.77,8,10.33,4.00,79.45,7.0,Low,0.23,Moderate,1.29
129180,STEM,3.32,0,19.1,3.55,68.24,5.0,Low,0.23,Light,
129202,Arts,3.36,5,15.98,3.59,88.18,4.0,Medium,0.23,Light,3.2
129226,Humanities,3.77,7,15.97,4.00,51.33,5.0,Medium,0.23,Moderate,2.28
129237,Business,3.70,16,12.57,3.93,85.11,5.0,High,0.23,Heavy,0.79
129259,STEM,3.11,9,14.32,3.34,76.64,3.0,Medium,0.23,Moderate,1.59
129345,STEM,2.86,8,6.55,3.09,88.0,2.0,High,0.23,Moderate,0.82
129438,STEM,2.74,9,7.72,2.97,66.93,3.0,Medium,0.23,Moderate,0.86
129463,Humanities,3.77,5,17.28,4.00,74.73,3.0,High,0.23,Light,3.46
129483,Business,3.32,6,7.58,3.55,71.8,3.0,Medium,0.23,Light,1.26
129521,Business,3.06,3,9.59,3.29,73.44,8.0,Low,0.23,Light,3.2
129540,Humanities,3.77,11,3.6,4.00,83.0,2.0,Low,0.23,Moderate,0.33
129583,Business,3.63,9,13.02,3.86,70.81,3.0,Medium,0.23,Moderate,1.45
129637,STEM,2.93,20,9.46,3.16,75.58,3.0,High,0.23,Heavy,0.47
129651,Humanities,2.83,6,9.92,3.06,46.77,4.0,Low,0.23,Light,1.65
129665,STEM,3.64,3,14.02,3.87,84.63,5.0,Medium,0.23,Light,4.67
129695,STEM,3.22,1,10.13,3.45,78.49,3.0,Low,0.23,Light,10.13
129713,Arts,3.51,1,17.0,3.74,77.98,3.0,Medium,0.23,Light,17.0
129732,Humanities,2.99,23,12.28,3.22,100.0,6.0,High,0.23,Heavy,0.53
129740,Humanities,3.60,1,10.12,3.83,95.22,3.0,High,0.23,Light,10.12
129757,Medical,3.38,1,15.28,3.61,57.29,7.0,Low,0.23,Light,15.28
129766,Business,3.43,14,6.49,3.66,97.2,2.0,Medium,0.23,Heavy,0.46
129861,Humanities,3.77,11,13.56,4.00,68.66,6.0,High,0.23,Moderate,1.23
129867,STEM,3.77,9,18.35,4.00,81.01,3.0,Medium,0.23,Moderate,2.04
129878,Arts,3.77,6,9.88,4.00,81.35,6.0,High,0.23,Light,1.65
129929,Humanities,3.66,7,2.97,3.89,86.89,7.0,Medium,0.23,Moderate,0.42
129951,STEM,3.55,4,16.07,3.78,73.57,5.0,Low,0.23,Light,4.02
129982,Humanities,3.77,10,16.09,4.00,79.63,4.0,Medium,0.23,Moderate,1.61
130003,Medical,3.77,1,10.52,4.00,83.5,4.0,Medium,0.23,Light,10.52
130005,Business,3.77,16,18.18,4.00,80.81,4.0,Medium,0.23,Heavy,1.14
130084,Humanities,3.61,1,12.13,3.84,70.17,3.0,Low,0.23,Light,12.13
130116,STEM,3.18,7,18.6,3.41,81.11,3.0,Low,0.23,Moderate,2.66
130122,Humanities,3.43,15,10.83,3.66,83.35,7.0,Medium,0.23,Heavy,0.72
130171,Medical,3.21,18,13.48,3.44,90.86,4.0,Medium,0.23,Heavy,0.75
130188,Humanities,3.77,5,23.05,4.00,79.44,2.0,Low,0.23,Light,4.61
130193,Business,3.41,5,13.88,3.64,85.96,3.0,Medium,0.23,Light,2.78
130300,Humanities,3.24,2,1.21,3.47,87.55,1.0,Low,0.23,Light,0.61
130313,STEM,3.19,0,8.6,3.42,87.34,2.0,Low,0.23,Light,
130352,Business,2.77,3,13.9,3.00,92.26,2.0,Medium,0.23,Light,4.63
130372,Humanities,3.29,2,21.49,3.52,73.16,6.0,Low,0.23,Light,10.75
130429,Business,3.77,6,28.97,4.00,75.83,1.0,Medium,0.23,Light,4.83
130475,Humanities,3.74,17,1.0,3.97,67.73,6.0,Medium,0.23,Heavy,0.06
130531,Arts,3.11,0,16.61,3.34,92.86,5.0,Low,0.23,Light,
130751,STEM,3.69,16,12.32,3.92,67.57,6.0,Medium,0.23,Heavy,0.77
130853,Medical,1.85,1,20.11,2.08,80.84,4.0,High,0.23,Light,20.11
130867,Business,2.75,3,12.51,2.98,48.2,6.0,Low,0.23,Light,4.17
130906,Arts,3.02,5,9.85,3.25,67.95,6.0,Medium,0.23,Light,1.97
131117,Humanities,2.84,1,9.2,3.07,100.0,1.0,Low,0.23,Light,9.2
131176,STEM,3.10,10,9.85,3.33,68.39,4.0,Medium,0.23,Moderate,0.99
131201,Business,2.48,0,6.74,2.71,82.88,8.0,Medium,0.23,Light,
131229,Medical,3.25,7,12.14,3.48,83.82,3.0,Medium,0.23,Moderate,1.73
131251,STEM,3.72,35,6.71,3.95,42.35,5.0,High,0.23,Heavy,0.19
131268,Humanities,2.93,2,14.68,3.16,80.39,7.0,Low,0.23,Light,7.34
131282,Arts,3.51,0,6.6,3.74,54.3,1.0,Medium,0.23,Light,
131325,Arts,3.31,5,17.98,3.54,75.31,3.0,Low,0.23,Light,3.6
131549,Arts,3.45,5,11.54,3.68,83.56,3.0,Low,0.23,Light,2.31
131632,Arts,3.33,2,7.42,3.56,87.34,3.0,Low,0.23,Light,3.71
131705,Business,3.37,16,16.18,3.60,86.95,5.0,Medium,0.23,Heavy,1.01
131762,Medical,2.12,1,9.44,2.35,47.88,7.0,Medium,0.23,Light,9.44
131768,STEM,3.62,40,2.59,3.85,60.73,9.0,High,0.23,Heavy,0.06
131774,STEM,3.56,6,8.74,3.79,84.34,5.0,High,0.23,Light,1.46
131817,Business,3.06,9,8.68,3.29,74.62,3.0,Medium,0.23,Moderate,0.96
131836,Arts,3.77,5,22.8,4.00,89.7,7.0,Medium,0.23,Light,4.56
131852,Medical,2.65,5,12.07,2.88,79.15,4.0,Medium,0.23,Light,2.41
131880,STEM,2.74,27,3.37,2.97,48.2,5.0,High,0.23,Heavy,0.12
131891,STEM,2.54,0,5.49,2.77,100.0,3.0,Medium,0.23,Light,
132071,STEM,3.08,23,6.05,3.31,70.65,3.0,High,0.23,Heavy,0.26
132155,Humanities,3.13,2,13.7,3.36,89.6,3.0,Low,0.23,Light,6.85
132159,Business,3.77,1,8.16,4.00,70.57,1.0,Low,0.23,Light,8.16
132170,Arts,1.69,0,13.98,1.92,64.53,3.0,Low,0.23,Light,
132180,Business,3.53,11,6.81,3.76,74.48,5.0,Low,0.23,Moderate,0.62
132237,STEM,3.77,5,24.4,4.00,66.5,2.0,Low,0.23,Light,4.88
132291,Business,3.14,14,14.55,3.37,58.72,4.0,Low,0.23,Heavy,1.04
132328,STEM,3.65,1,20.57,3.88,74.04,3.0,Low,0.23,Light,20.57
132591,Business,3.70,7,13.39,3.93,73.43,4.0,Medium,0.23,Moderate,1.91
132624,Medical,2.88,0,4.95,3.11,58.81,6.0,Medium,0.23,Light,
132634,STEM,2.04,2,13.63,2.27,66.74,6.0,Medium,0.23,Light,6.82
132668,Arts,2.81,6,14.22,3.04,57.65,6.0,Medium,0.23,Light,2.37
132691,Humanities,3.31,8,6.44,3.54,90.42,4.0,High,0.23,Moderate,0.81
132711,Medical,3.77,1,10.35,4.00,70.09,3.0,Low,0.23,Light,10.35
132821,STEM,3.15,10,1.0,3.38,52.34,8.0,Low,0.23,Moderate,0.1
132891,Humanities,3.33,4,8.57,3.56,43.23,2.0,Medium,0.23,Light,2.14
132901,Humanities,3.02,10,16.54,3.25,73.74,6.0,High,0.23,Moderate,1.65
132918,Business,1.78,2,6.66,2.01,50.96,6.0,Low,0.23,Light,3.33
132947,Arts,3.59,6,5.6,3.82,78.83,4.0,Medium,0.23,Light,0.93
132982,STEM,2.91,7,13.1,3.14,76.44,3.0,Low,0.23,Moderate,1.87
132987,Business,3.00,3,14.53,3.23,82.14,1.0,High,0.23,Light,4.84
133085,STEM,3.68,1,16.06,3.91,84.56,6.0,High,0.23,Light,16.06
133163,Business,3.45,3,9.33,3.68,87.85,8.0,Medium,0.23,Light,3.11
133223,STEM,3.37,6,8.41,3.60,70.0,3.0,Low,0.23,Light,1.4
133234,Medical,3.73,26,2.15,3.96,75.25,7.0,Medium,0.23,Heavy,0.08
133280,STEM,3.19,3,7.72,3.42,72.65,7.0,Medium,0.23,Light,2.57
133369,Business,2.92,8,14.87,3.15,92.03,6.0,Medium,0.23,Moderate,1.86
133403,Humanities,2.98,4,19.41,3.21,72.08,2.0,High,0.23,Light,4.85
133539,Humanities,1.98,0,7.83,2.21,85.61,2.0,Medium,0.23,Light,
133544,Humanities,2.64,7,5.61,2.87,81.75,5.0,Medium,0.23,Moderate,0.8
133608,Arts,2.77,22,17.76,3.00,73.22,9.0,High,0.23,Heavy,0.81
133614,STEM,3.53,6,4.35,3.76,69.23,4.0,Medium,0.23,Light,0.73
133625,Humanities,3.41,12,9.34,3.64,63.2,6.0,High,0.23,Moderate,0.78
133626,Medical,3.21,11,15.44,3.44,58.71,4.0,Medium,0.23,Moderate,1.4
133677,Medical,3.05,8,15.35,3.28,84.68,5.0,Medium,0.23,Moderate,1.92
133723,Business,3.77,8,11.77,4.00,53.63,4.0,Low,0.23,Moderate,1.47
133744,Business,3.45,8,13.25,3.68,75.56,2.0,Low,0.23,Moderate,1.66
133771,Business,3.77,2,21.74,4.00,84.0,4.0,Low,0.23,Light,10.87
133807,Business,3.52,0,24.26,3.75,75.98,2.0,Medium,0.23,Light,
133822,Business,3.77,27,6.24,4.00,51.52,5.0,Medium,0.23,Heavy,0.23
133854,Medical,3.73,2,20.22,3.96,86.79,5.0,Medium,0.23,Light,10.11
133957,STEM,3.74,1,14.92,3.97,66.5,3.0,Low,0.23,Light,14.92
133994,Medical,2.32,1,14.53,2.55,76.91,2.0,Medium,0.23,Light,14.53
134012,Business,3.55,14,16.75,3.78,80.6,5.0,Medium,0.23,Heavy,1.2
134079,Humanities,2.96,5,19.9,3.19,93.44,8.0,Low,0.23,Light,3.98
134086,Business,3.15,3,9.83,3.38,75.97,4.0,Medium,0.23,Light,3.28
134094,Business,2.40,20,8.86,2.63,72.51,1.0,High,0.23,Heavy,0.44
134096,STEM,3.65,5,11.6,3.88,93.52,9.0,Low,0.23,Light,2.32
134103,Arts,3.33,1,19.17,3.56,100.0,6.0,Medium,0.23,Light,19.17
134109,STEM,3.55,35,3.73,3.78,57.62,6.0,High,0.23,Heavy,0.11
134194,STEM,2.52,28,6.71,2.75,53.96,6.0,High,0.23,Heavy,0.24
134260,Business,2.77,4,9.64,3.00,88.54,5.0,Medium,0.23,Light,2.41
134274,Business,3.27,7,19.27,3.50,67.45,3.0,Medium,0.23,Moderate,2.75
134280,Business,3.77,12,8.99,4.00,67.3,7.0,Medium,0.23,Moderate,0.75
134411,Business,3.77,3,15.62,4.00,60.59,3.0,Medium,0.23,Light,5.21
134419,Business,2.46,4,9.8,2.69,77.08,5.0,High,0.23,Light,2.45
134475,Business,2.86,9,9.62,3.09,82.32,4.0,High,0.23,Moderate,1.07
134488,Business,3.62,9,11.67,3.85,92.09,5.0,Medium,0.23,Moderate,1.3
134493,STEM,3.39,27,1.0,3.62,60.84,10.0,High,0.23,Heavy,0.04
134525,Medical,3.72,7,13.51,3.95,95.52,1.0,Medium,0.23,Moderate,1.93
134559,Business,2.53,0,13.37,2.76,79.49,3.0,Medium,0.23,Light,
134585,STEM,3.77,8,12.44,4.00,54.01,6.0,Medium,0.23,Moderate,1.56
134616,Humanities,2.64,0,16.41,2.87,95.98,5.0,High,0.23,Light,
134655,Business,2.23,6,12.34,2.46,85.12,4.0,Medium,0.23,Light,2.06
134694,Arts,2.62,5,4.61,2.85,70.27,1.0,Medium,0.23,Light,0.92
134820,STEM,3.07,26,17.69,3.30,89.53,7.0,High,0.23,Heavy,0.68
134841,Arts,1.89,29,9.75,2.12,64.4,4.0,High,0.23,Heavy,0.34
134866,STEM,3.77,21,6.93,4.00,80.19,7.0,Medium,0.23,Heavy,0.33
134958,STEM,2.92,18,10.63,3.15,73.31,6.0,High,0.23,Heavy,0.59
134969,Arts,3.77,0,8.5,4.00,79.44,3.0,Low,0.23,Light,
134985,Humanities,3.50,10,6.94,3.73,58.07,5.0,High,0.23,Moderate,0.69
135007,Arts,2.89,10,6.3,3.12,64.47,3.0,Low,0.23,Moderate,0.63
135033,Business,3.46,3,8.64,3.69,62.45,1.0,Low,0.23,Light,2.88
135184,Arts,3.71,5,7.06,3.94,67.81,4.0,Low,0.23,Light,1.41
